question_id	topic_id	question_text	answer_id	answer_text	is_correct_answer
377	8	Кому может быть выдано тело умершего для погребения:	3	иным родственникам;	1
378	8	Компетенция врача-патологоанатома по выявлению дефектов оказания медицинской помощи по материалам патолого-анатомического вскрытия:	3	сведения о расхождении заключительного клинического диагноза и патолого-анатомического диагноза, а также о выявленных дефектах оказания медицинской помощи вносятся врачом-патологоанатомом в протокол патолого-анатомического вскрытия и направляются в медицинскую организацию, врач (фельдшер) которой выдал направление на патолого-анатомическое вскрытие;	1
379	9	Некроз – это	3	Местная смерть	1
380	9	Казеозный (творожистый) некроз в центре гранулёмы характерен при:	3	Проказе	0
381	9	Клеевидный некроз – это	3	Проказа	0
382	9	Некроз Zenker – это некроз	3	Восковидный	1
383	9	Фокальный колликвационный некроз клетки - это	3	Баллонная дистрофия	1
384	9	Инфаркт - это	3	Токсический некроз	0
385	9	К неблагоприятным исходам некроза относятся:	3	Оссификация	0
386	9	Инфаркт почки бывает:	3	Красный	0
387	9	Инфаркт селезенки бывает:	3	Красный	0
388	9	Инфаркт лёгкого бывает:	3	Красный	1
389	9	Синдром Budd-Chari – это инфаркт	3	Почки	0
390	9	Гистологический метод выявления инфаркта миокарда на ранних этапах развития заболевания – это микроскопия	3	Поляризационная	1
391	9	Гистохимическое выявление жировой дистрофии - это окраска	3	Sudan III-IV	1
392	9	Гистохимическое выявление контрактурных повреждений миокарда - это окраска	3	Sudan III-IV	0
393	9	Макроскопическая характеристика печени при жировом гепатозе	3	Большая белая	0
394	9	Макроскопическая характеристика сердца при ожирении миокарда	3	«Легочное»	0
395	9	Липидоз – это избыточное накопление в тканях	3	Липофильных веществ	0
396	9	Болезнь Girke – это	3	Наследственный гликогеноз III типа	0
397	9	Болезнь Pompe – это	3	Наследственный гликогеноз III типа	0
398	9	Болезнь Anderson – это	3	Наследственный гликогеноз III типа	0
399	9	Болезнь Forbs – это	3	Наследственный гликогеноз III типа	1
400	9	Болезнь McAdrle – это	3	Наследственный гликогеноз III типа	0
401	9	Болезнь Goshe – это	3	Наследственный гликогеноз III типа	0
402	9	Болезнь Gers – это	3	Наследственный гликогеноз III типа	0
403	9	Болезнь Saks – это	3	Наследственный гликогеноз III типа	1
404	9	Болезнь Niemann-Pik – это	3	Наследственный гликогеноз III типа	0
405	9	Генерализованный ганглиозидоз это недостаточность	3	Кислой галактозидазы	0
406	9	Увеличение объема циркулирующей крови - это	3	Эритремия	0
407	9	Цианотическая индурация легкого	3	Тромбоэмболия легочной артерии	0
408	9	Макроскопическая характеристика печени при хроническом венозном полнокровии	3	Большая белая	0
409	9	Макроскопическая характеристика почки при хроническом венозном полнокровии	3	Большая сальная почка	0
410	9	Ecchimosis – это	3	Кровоизлияние под эпикард	0
411	9	Болезнь Buerger – это	3	Облитерирующий тромбангиит	1
412	9	Клинический признак воспаления – rubor	3	Повышение температуры	0
413	9	Клинический признак воспаления – tumor	3	Повышение температуры	0
414	9	Гистохимические методы выявления солей кальция:	3	Окраска по Perls	0
415	9	Клинический признак воспаления – calor	3	Повышение температуры	1
416	9	Клинический признак воспаления functio laesa	3	Повышение температуры	0
417	9	Клинический признак воспаления – dolor	3	Повышение температуры	0
418	9	Преобладающий клеточный состав инфильтрата в очаге острого воспаления	3	Нейтрофилы	1
419	9	Характер экссудата при крупозной пневмонии	3	Фибринозно-гнойный	1
420	9	Макроскопическая характеристика фибринозного перикардита:	3	«Волосатое» сердце	1
421	9	Фибринозное воспаление на многослойных покровных эпителиях - это	3	Ихорозное	0
422	9	Фибринозное воспаление на эпителиях	3	Ихорозное	0
423	9	Апостема – это	3	Атерома с нагноением	0
424	9	Гранулемы при сифилисе	3	Нейтрофильные	0
425	9	Гранулемы при ревматизме	3	Нейтрофильные	0
426	9	Гистобактериоскопическое выявление Mycobacterium tuberculosis	3	Окраска по Lee	0
427	9	Диагностическая клетка при туберкулезе	3	Клетка Mikulich	0
428	9	Диагностическая клетка при лепре	3	Клетка Mikulich	0
429	9	Диагностическая клетка при склероме	3	Клетка Mikulich	1
430	9	Эффекторные механизмы гиперчувствительности I типа	3	Иммунные комплексы	0
431	9	Эффекторные механизмы гиперчувствительности II типа	3	Иммунные комплексы	0
432	9	Эффекторные механизмы гиперчувствительности III типа	3	Иммунные комплексы	1
433	9	Эффекторные механизмы гиперчувствительности IV типа	3	Иммунные комплексы	0
434	9	Гистологические признаки иммунокомплексного васкулита	3	Микротромбоз	0
435	9	Аутоиммунное поражение слюнной железы	3	Болезнь Libman-Saks	0
436	9	Аутоиммунный тиреоидит	3	Болезнь Libman-Saks	0
437	9	Системная красная волчанка	3	Болезнь Libman-Saks	1
438	9	Аутоиммунная тромбоцитопеническая пурпура	3	Болезнь Libman-Saks	0
439	9	Синдром DiGeorge	3	IgA дефицит	0
440	9	Синдром Clansman	3	IgA дефицит	0
441	9	Синдром Louis-Bar	3	IgA дефицит	1
442	9	Гипертрофия истинная	3	Увеличение объема с уменьшением функции	0
443	9	Гипертрофия ложная	3	Увеличение объема с уменьшением функции	1
444	9	Определение ткани щитовидной железы атипичного фолликулярного строения в средостении это:	3	Тератома	0
445	9	Струма яичника	3	Тератома (монодермальная)	1
446	9	Характерный групповой иммунофенотип опухолей из эпителиальных тканей	3	NSE	0
447	9	Характерный групповой иммунофенотип нейроэндокринных опухолей	3	NSE	1
448	9	Характерный групповой иммунофенотип лимфоидных опухолей	3	NSE	0
449	9	Характерный групповой иммунофенотип меланоцитарных опухолей	3	NSE	0
450	9	Характерный групповой иммунофенотип опухолей из мезенхимных тканей	3	NSE	0
451	9	Гистохимические методы выявления железосодержащих соединений	3	Окраска по Perls	1
452	9	Гистохимические методы выявления муцинов	3	Congo red	0
453	9	Гистохимические методы выявления солей кальция	3	Окраска по Perls	0
454	9	Гистохимические методы выявления гемосидерина	3	Окраска по Perls	1
455	9	Характерный иммунофенотип популяции Т-лимфоцитов	3	CD20	0
456	9	Гистохимические методы выявления коллагеновых волокон	3	Congo red	0
457	9	Гистохимические методы выявления эластических волокон	3	Congo red	0
458	9	Характерный иммунофенотип эндотелиальных клеток	3	CD20	0
459	9	Характерный групповой иммунофенотип	3	NSE	0
460	9	Гистологические признаки изменения ядер клеток при некрозе:	3	Кариолиз	1
461	9	Причины сосудистого некроза	3	Анемия	0
462	9	Клинико-морфологические формы некроза	3	Гангрена	1
463	9	Исходы некроза благоприятные:	3	Оссификация	1
464	9	Изменения в тканях и органах при хроническом венозном полнокровии	3	Иммунопатологические	0
465	9	Преобладающий клеточный состав инфильтрата в очаге хронического воспаления	3	Эпителиоидные клетки	1
466	9	Инфекции, для которых характерно развитие геморрагического воспаления	3	Грипп	1
467	9	Морфологические варианты гранулем	3	Эпителиоидноклеточные	1
468	9	Гранулемы при туберкулезе	3	Нейтрофильные	0
469	9	Компенсация	3	Гиперплазия	1
470	9	Приспособление	3	Гипертрофия	0
471	9	Реституция	3	Заживление ран первичным натяжением	1
472	9	Субституция	3	Патологическая регенерация	0
473	9	Метаплазия	3	Заживление ран первичным натяжением.	0
474	9	Разновидности патологической местной атрофии	3	От давления	1
475	9	Патологические процессы, включенные в группу CINIII	3	Carcinoma in situ	1
476	9	Характерный групповой иммунофенотип нейрогенных опухолей	3	Desmin	0
477	9	Гистохимические методы выявления амилоида	3	Diamynobenzidin	0
478	9	Характерный иммунофенотип популяции В-лимфоцитов	3	CD20	1
479	10	Характерным признаком брюшного тифа является:	3	язвенный колит	0
480	10	Для брюшнотифозной гранулемы характерны следующие клетки:	3	макрофаги	1
481	10	Характерный морфологический признак холеры- это:	3	серозно-геморрагический гастроэнтерит	1
482	10	В паренхиматозных органах при дизентерии (шигеллезе) можно обнаружить:	3	дистрофические изменения	1
483	10	Наиболее характерное изменение при брюшном тифе:	3	гломерулопатия	0
484	10	Осложнения брюшного тифа:	3	гнойный артрит	0
485	10	Септическая форма сальмонеллеза характеризуется:	3	метастатическими гнойниками в органах	1
486	10	Характерным микроскопическим проявлением в кишке при дизентерии (шигеллезе) является:	3	гиперплазией лимфоретикулярной ткани	1
487	10	Исход туберкулезной гранулемы	3	гнилостное разложение	0
488	10	Воспаление в лимфатическом узле при чуме имеет характер	3	геморрагический	1
489	10	К осложнениям со стороны ЦНС при развитии врожденного токсоплазмоза относят	3	кровоизлияние	0
490	10	Клиннико-морфологическая форма сепсиса:	3	грибковый	0
491	10	Гнойное метастазирование характерно для данной формы сепсиса:	3	септикопиемия	1
492	10	Возбудитель, имеющий наибольшое значение в развитии сепсиса -это:	3	палочка брюшного тифа	0
493	10	Патологический процесс, наиболее типичный для ВИЧ-инфекции в стадии СПИД:	3	пневмоцистная пневмония	1
494	10	Изменения органов иммунной системы при ВИЧ-инфекции в стадии СПИД	3	полнокровие	0
495	10	Наиболее характерные изменения в трахее и крупных бронхах при токсической форме гриппа:	3	серозно-геморрагическое воспаление	0
496	10	Для сыпного тифа микроскопически характерно:	3	гранулематоз	0
497	10	Возбудитель сыпного тифа размножается в:	3	эндотелии	1
498	10	Характерные для орнитоза изменения:	3	гепатит	0
499	10	Специфические изменения при болезни «кошачьих царапок» выявляются в:	3	ЦНС	0
500	10	Для амебиаза характерно:	3	фибринозное воспаление	0
501	10	Возбудитель малярии обнаруживается в:	3	эритроцитах	1
502	10	Для балантидиаза характерно:	3	жировая дистрофия	0
503	10	Осложнения балантидиаза:	3	абсцесс печени	0
504	10	Основной компонент первичного инфекционного комплекса при сифилисе:	3	твердый шанкр	1
505	10	Самый частый путь заражения при гонорее:	3	половой	1
506	10	Воспаление при гонорее в тканях носит характер:	3	серозный	0
507	10	Первичный аффект при шанкроиде имеет вид:	3	папулы	0
508	10	Микроскопически поражение тканей при кандидозе характеризуется в начальном периоде развития процесса:	3	обширными очагами некроза	0
509	10	Возбудитель кандидоза в тканях имеет вид:	3	сиптированных гиф	0
510	10	Микроскопические изменения при аспергиллезе в тканях характеризуются:	3	развитием некроза и явлениями кариорексиса	1
511	10	При аспергиллезе вовлекается в процесс:	3	определенные системы или органы	0
512	10	Наиболее полное выявление возбудителя гистоплазмоза в срезах и препаратах-отпечатках из органов бывает при окраске:	3	при окраске метиленовым синим	0
513	10	Наиболее характерная локализация шистосомных гранулем:	3	печень	0
514	10	Источником заражения описторхозом является:	3	шкурки грызунов	0
515	10	При вскрытии трупа инфекционного больного используют следующие дезинфицирующие средства:	3	3% раствор хлорамина	1
516	10	Дизентерию (бактериальный шигеллез) вызывают все перечисленные возбудители, кроме палочки	3	Эберта	0
517	10	При вскрытии выявлена картина перитонита. В подвздошной кишке, в центре некротизированных пейеровых бляшек обнаружены язвы с неровными краями. В дне одной из них – сквозное отверстие. Микроскопически в краях не полностью некротизированных бляшек обнаружена пролиферация ретикулярных клеток. Наиболее вероятный диагноз:	3	брюшной тиф	1
518	10	На вскрытии выявлена картина общего амилоидоза. Кроме того, в слизистой оболочке прямой и сигмовидной кишки обнаружены гноящиеся язвы, рубцовые изменения, полипозные разрастания, поля пигментации слизистой оболочки. Согласно анамнестическим данным ранее выявлялась бактерия Зонне. Развитие амилоидоза может быть связано в основном:	3	изъязвлением	0
519	10	На вскрытии обнаружена флегмона слепой кишки при неизмененном червеобразном отростке. В слизистой оболочке кишки – крупная язва с грязным зеленовато-желтым дном и подрытыми краями. Указанная картина характерна для:	3	неспецифического колита	0
520	10	Ребенок 8 лет погиб во время автокатастрофы. В анамнезе каких-либо заболеваний отмечено не было. При вскрытии обнаружены очаги казеозного некроза бронхопульмональных лимфоузлов. Указанную картину в диагнозе следует обозначить как:	3	рост первичного аффекта	0
521	10	Инфекционный процесс это:	3	размножение и болезнетворное действие микроорганизмов	1
522	10	Возбудителями инфекции являются:	3	вирусы	1
523	10	Какие виды бактерий образуют капсулы	3	диплококк	1
524	10	Особенности исследования материала при инфекционной патологии включают:	3	наличие дезинфицирующих средств и коврика, смоченного дезраствором перед дверью в секционную	1
525	10	Руководства при патологоанатомическом исследовании умерших от особо опасных инфекций базируется на	3	федеральном законе об охране здоровья	0
526	10	Для отбора материала от умершего с особо опасными инфекциями надо иметь:	3	хлорная известь сухая в пакетах из расчета 200 г на 1 кг выделений	1
527	10	При пересылке (посылке) материала от умершего, упаковка и транспортировка материала осуществляется следующим образом:	3	наличие в секционной достаточного количества дезинфицирующих средств: 5-8% лизола	1
528	10	При вскрытии материала инфекционного больного для бактериологического и вирусологического исследования необходимо использовать:	3	стерильную химическую посуду	1
529	10	При вскрытии инфекционного больного оформляются следующие документы:	3	медицинское свидетельство о смерти	1
530	10	Изъязвления при брюшном тифе обычно локализуются в:	3	илеоцекальной зоне	1
531	10	Формы сибирской язвы	3	первично-легочная	1
532	10	Туберкулезный менингит наиболее часто встречается при:	3	диссеминированном туберкулезе	1
533	10	Характерные микроскопические проявления сибирской язвы:	3	скоплением в просвете сосудов огромного числа сибиреязвенных микробов	1
534	10	Возбудители, вызывающие сепсис:	3	туберкулезная микобактерия	1
535	10	Характерная картина сепсиса при микроскопическом исследовании	3	наличие гистиоцитов	0
536	10	В селезенке при затяжном септическом эндокардите возникают	3	кровоизлияние	0
537	10	Характерные изменения в почках при затяжном септическом эндокардите	3	кровоизлияния	0
538	10	Наиболее частое поражение органов при натуральной оспе:	3	легкие	1
539	10	Легочный вариант СПИДа включает:	3	атипичную микобактерию	1
540	10	Геморрагическая форма натуральной оспы включает:	3	баллонная дистрофия эпидермиса	1
541	10	Микроскопические изменения головного мозга при СПИДе:	3	микроглиальные узелки	1
542	10	Осложнения натуральной оспы:	3	оспенные гнойники в конъюнктиве глаза	1
543	10	К хламидиям относят:	3	болезнь «кошачьих царапок»	1
544	10	Для малярии характерные изменения:	3	десквамативный бронхит	0
545	10	Пути распостранения возбудителя сифилиса в инкубационном периоде:	3	трансплантационный	1
546	10	Наиболее полное выявление возбудителя аспергиллеза в срезах и препаратах-отпечатках из органов наблюдается при окраске:	3	окраске азур-эозином	0
547	10	Возбудитель цистицероза (цистицерки) обнаруживается чаще в:	3	мышцах	1
548	10	Источник заражения альвеолярным эхинококкозом:	3	грызуны	1
549	10	В капсуле эхинококка обнаруживаются:	3	участки некроза	0
550	10	При вскрытии умерших от особо опасных инфекций патологоанатом обязан:	3	медицинскую шапочку, обувь без шнурков, калоши или боты	1
551	10	При случайном ранении кожи патологоанатому следует проводить (или провести):	3	обработку раны настойкой йода	1
552	10	При контакте с умершим от особо опасных инфекций обязательно надо:	3	обработка слизистой оболочки рта, носа, глаз 0,05% раствором марганцовокислого калия	1
553	10	Обязанности сотрудников патологоанатомического отделения при получении сигнала об особо опасных инфекциях складываются из:	3	проводить дезинфицирующую обработку тела умершего	1
554	10	Функциональные обязанности патологоанатома при выявлении или подозрении на инфекционные болезни:	3	обеспечить врача, проводившего вскрытие защитной одеждой, средствами личной профилактики, укладкой для забора материала, дезинфицирующими средствами, емкостями для их разведения	1
555	11	Наиболее признанным синомимом зернистоклеточной опухоли является:	3	Опухоль Абрикосова	1
556	11	Безусловным доказательством диагноза «полиморфная рабдомиосаркома» является выявление:	3	Лизосом	0
557	11	Основной гистологический компонент гемангиомы:	3	Клетки эпителиоидного типа	0
558	11	Назовите основной ранний признак инфильтрирующего рака:	3	Разрушение базальной мембраны	1
559	11	Самая частая первичная злокачественная опухоль пищевода	3	Недифференцированный рак	0
560	11	Рак желчного пузыря чаще всего развивается на фоне:	3	Эмпиемы желчного пузыря	0
561	11	Назовите биохимический маркер хорионэпителиомы яичка	3	Соматомаммотропин	0
562	11	Опухоль Крукенберга – это:	3	Метастаз рака желудка в яичник	1
563	11	При какой опухоли встречаются тельца Колл-Экснера:	3	Дисгерминома яичка	0
564	11	Назовите наиболее типичный гистологический признак лейомиосаркомы матки:	3	Увеличение количества митозов (больше 5-ти в 10 полях зрения)	1
565	11	Четвертым уровнем инвазии (по Кларку) считается прорастание меланомы:	3	В сосочковый слой дермы	0
566	11	Для диагностики пиломатриксомы (эпителиомы Малерба) является обязательным наличие:	3	Клеток-теней	1
567	11	Тельца Верокаи характерны для:	3	Ганглионевромы	0
568	11	Назовите признаки, характерные для фиброматоза:	3	Ангиоматоз в периферических отделах новообразования	1
569	11	Назовите гистологические типы эпителиоидной лейомиомы:	3	Ангиоперицитарная	1
570	11	Какие признаки характеризуют пиогенную гранулему:	3	Наличие сосудов разных калибров с муфтами из клеток эпителиоидного типа	0
571	11	К гистогенетическим типам рака относят:	3	Плоскоклеточный рак	1
572	11	По особенностям гормональной активности апудомы различают на:	3	Паракринные	0
573	11	Назовите виды инсулом по вырабатываемому гормону:	3	Инсулинома	1
574	11	Назовите характерные признаки клеточного атипизма в раке:	3	Полихроматизм	1
575	11	Локализация аденомы - Желудок - Наиболее характерный морфологический вариант:	3	Фиброаденома	0
576	11	Локализация аденомы - Яичника - Наиболее характерный морфологический вариант:	3	Фиброаденома	0
577	11	Локализация аденомы - Толстая кишка - Наиболее характерный морфологический вариант:	3	Фиброаденома	0
578	11	Локализация аденомы - Молочная железа - Наиболее характерный морфологический вариант:	3	Фиброаденома	1
579	11	Локализация аденомы - Щитовидная железа - Наиболее характерный морфологический вариант:	3	Фиброаденома	0
580	11	Гистологическая форма рака - Скирр - Типичная локализация	3	Желудок	1
581	11	Гистологическая форма рака - Медуллярный рак - Типичная локализация	3	Желудок	0
582	11	Вид синдрома множественных неоплазий (синдрома МЭН) - Синдром Сиппла - Основные клинические проявления	3	Аденома гипофиза	0
583	11	Вид синдрома множественных неоплазий (синдрома МЭН) - Синдром Вермера - Основные клинические проявления	3	Аденома гипофиза	1
584	11	Вид синдрома множественных неоплазий (синдрома МЭН) - Синдром Горлина - Основные клинические проявления	3	Аденома гипофиза	0
585	12	Кардиогенный шок может развиться при:	3	обширном инфаркте миокарда	1
586	12	Макроскопическая характеристика сердца при фибринозном перикарда:	3	«бычье»	0
587	12	При компенсированной гипертрофии миокарда наблюдается:	3	жировая дистрофия миокарда	0
588	12	"""Болезнь неотреагированных эмоций"" с длительным стойким повышением артериального давления — это"	3	первичная гипертоническая болезнь	1
589	12	Наиболее вероятная причина внезапной смерти больного гипертонической болезнью во время гипертонического криза – это	3	гематома в лобной доле головного мозга	0
590	12	При атеросклерозе поражаются:	3	артерии эластического типа	0
591	12	Поверхность почки при атеросклеротическом нефросклерозе:	3	мелкобугристая	0
592	12	Синоним гипертонической болезни:	3	эссенциальная гипертензия	1
593	12	К клинико-морфологическим формам гипертонической болезни относятся:	3	почечная, печёночная, селезёночная	0
594	12	Патологический процесс в почках при гипертонической болезни:	3	амилоидоз почек	0
595	12	Патологический процесс в почках при атеросклерозе проявляется:	3	поликистозом почек	0
596	12	Укажите одну из стадий гипертонической болезни:	3	локальных изменений	0
597	12	Чем проявляются изменения артериол во 2-й стадии гипертонической болезни вне криза:	3	гиперэластозом	0
598	12	Микроскопические стадии атеросклероза	3	бляшки	0
599	12	Какая из ниже перечисленных относится к стадии инфаркта миокарда:	3	некротическая	1
600	12	Оболочка стенки артерии, которая преимущественно поражается при атеросклерозе:	3	интима и медиа	0
601	12	Наиболее частый ревматический порок сердца	3	дефект межжелудочковой перегородки	0
602	12	Изменения миокарда при пороках сердца:	3	гипертрофия и дистрофия	1
603	12	Обратимое изменение клапанов при ревматическом эндокардите:	3	возвратно-бородавчатый эндокардит	0
604	12	Морфологические признаки хронической сердечно-сосудистой недостаточности при декомпенсации порока сердца:	3	мускатная печень, цианотическая индурация почек, бурая индурация лёгких	1
605	12	Ревматизм имеет происхождение:	3	аллергическое	0
606	12	Патогномоничный признак ревматизма:	3	мукоидное набухание соединительной ткани	0
607	12	Клинико-анатомические формы ревматизма	3	легочная	0
608	12	Наиболее существенное пагубное последствие перенесенного ревматизма:	3	порок сердца	1
609	12	Изменение кардиомиоцитов при декомпенсации гипертрофированного миокарда:	3	дисплазия	0
610	12	Фиброзная бляшка в аорте или в артерии — это проявление	3	сахарного диабета	0
611	12	Повышение артериального давления может наблюдаться при:	3	нейроэндокринных расстройствах, болезнях сосудов и почек	1
612	12	В этиологии гипертонической болезни ведущую роль играют:	3	избыток жиров и пищевой соли в пище	0
613	12	Длительная относительная ишемия ткани приводит к:	3	отеку стромы и паренхимы	0
614	12	К важнейшим клинико-морфологическим формам атеросклероза не относят поражение артерий:	3	головного мозга	0
615	12	Изменения артериол при гипертоническом кризе:	3	гиперэластоз	0
616	12	Гипертрофия миокарда при декомпенсации сердца:	3	концентрическая	0
617	12	Смертельное осложнение тромбоза глубоких вен нижних конечностей:	3	инфаркт миокарда	0
618	12	В понятие «эволюция» острого или возвратного бородавчатого эндокардита при ревматизме, ведущего к пороку сердца, входят	3	петрификация тромботических масс	0
619	12	Укажите наиболее частый источник метастазов опухоли в сердце:	3	меланома	1
620	12	Гипертрофическая кардиомиопатия характеризуется:	3	дилатацией всех полостей сердца	0
621	12	Феномен «оглушенного» миокарда развивается:	3	при ДВС-синдроме	0
622	12	Резко увеличенное сердце носит название:	3	«волосатое» сердце	0
623	12	Острый период инфаркта миокарда длится:	3	2-30 дней	0
624	12	Непосредственные местные причины развития инфаркта миокарда это	3	тромбоз коронарных артерий	1
625	12	Клеточный состав очага воспаления при межуточном миокардите	3	фибробласты	1
626	12	Вторичная (симптоматическая) артериальная гипертензия бывает при:	3	пиелонефрите	1
627	12	Факторы, имеющие значение в развитии атеросклероза:	3	гемодинамические	1
628	12	Макроскопически в аорте и в артериях крупного и среднего калибра при атеросклерозе обнаруживают:	3	липосклероз	1
629	12	Изменения артериол при гипертоническом кризе у больного злокачественной гипертензией проявлются:	3	расположением эндотелия в виде частокола	1
630	12	Назовите виды классификации инфаркта миокарда:	3	исходам	0
631	12	Непосредственные местные причины развития инфаркта миокарда это	3	функциональное перенапряжение миокарда при стенозирующем атеросклерозе	1
632	12	Какие заболевания ускоряют развитие атеросклероза:	3	стрессы	1
633	12	Инфаркт миокарда в зависимости от времени его возникновения бывает:	3	повторный	1
634	12	Больной с трансмуральным инфарктом миокарда может умереть от:	3	асистолии	1
635	12	Осложнения хронической аневризмы сердца:	3	нарушения ритма сердца	1
636	12	Нозологические единицы, входящие в состав группы хронических ишемических болезней сердца:	3	постинфарктный кардиосклероз	1
637	12	Заболевание, при котором развивается приобретенный порок сердца:	3	сифилис	0
638	12	Укажите фазу клапанного эндокардита при ревматизме:	3	фибропластический	1
639	12	Аортальный порок сердца развивается при:	3	фиброэластозе	0
640	12	Причиной смерти больных с декомпенсированным пороком сердца является:	3	паралич гипертрофированного сердца	1
641	12	Формы миокардита при ревматизме	3	гранулематозный	1
642	12	Виды перикардитов:	3	геморрагический	1
643	12	Главные факторы развития ишемической болезни сердца:	3	сахарный диабет	1
644	12	Факторы риска для ишемической болезни сердца:	3	артериальная гипертензия	1
645	12	По локализации инфаркт миокарда бывает:	3	субэпикардиальным	1
646	12	Непосредственные причины смерти при инфаркте миокарда:	3	фибрилляция желудочков сердца	1
647	12	Непосредственные причины цереброваскулярных заболеваний:	3	тромбоз церебральных и прецеребральных артерий	1
648	12	Главным в танатогенезе при трансмуральном инфаркте миокарда может быть:	3	асистолия	1
649	12	К врожденным порокам сердца относятся:	3	тетрада Фалло	1
650	12	По стадии течения инфаркта миокарда выделяют:	3	хронический период	1
651	12	Выделяют следующие виды аневризмы аорты:	3	мешотчатая	1
652	12	Инфаркт может развиться в:	3	легком	1
653	12	В состав атеросклеротической бляшки входят:	3	липидное ядро	1
654	13	Объем поражения легкого при крупозной пневмонии:	3	Сегмент	0
655	13	Характер экссудата при крупозной пневмонии:	3	Гнойный	0
656	13	Исход крупозной пневмонии:	3	Эмпиема плевры	0
657	13	Возможные причины развития эмфиземы легкого:	3	Пневмония очаговая	0
658	13	Макроскопическая характеристика «хронического легочного сердца»:	3	Гипертрофия левого желудочка	0
659	13	Этиологический фактор силикоза:	3	Бериллия окись	0
660	13	Этиологический фактор асбестоза:	3	Бериллия окись	0
661	13	Этиологический фактор антракоза:	3	Бериллия окись	0
662	13	Иммуноморфологический маркер ольфакторной нейробластомы:	3	Глюкагон	0
663	13	Иммуноморфологический маркер эмбриональной рабдомиосаркомы полости носа:	3	Актин саркомерный	1
664	13	Инфаркт легкого:	3	Красный	1
665	13	Легочное проявление полиорганной недостаточности при шоке:	3	Диффузное альвеолярное повреждение (шоковое легкое)	1
